"Time [ns]"	"SolidLoss [mW]"	"CoreLoss [mW]"	"p_cu [W]"	"P_out [W]"
82909199.9999986	354.655729532518	18594.3616759501	0.0603141978338105	26.556793215895
83023399.9999986	250.585743569983	18983.5114437624	0.0213385854413903	16.1232272004596
83137599.9999986	235.769687801544	18802.0475246528	0.000406771016503969	2.06456263603441
83251799.9999986	246.520965732066	18998.5148968933	0.00471591822983643	-8.05586756584455
83365999.9999986	265.56308926064	19430.2455819581	0.00894164984364638	-10.739216492829
83480199.9999986	305.833696713515	20169.4065571923	2.226292332557E-05	0.304946929207627
83594399.9999986	381.193690079541	21156.7180679523	0.0803604830206645	26.9771197599583
83708599.9999986	597.708796358564	22465.6675273443	0.67430221129309	69.9592319065657
83822799.9999986	453.575836207972	18279.8111383678	0.0938811529531856	33.9985802801472
83936999.9999986	243.104825945671	18788.317878599	0.0334709824266393	20.7574389256486
84051199.9999986	235.318379261503	18799.5630515764	0.00337407864788138	6.09977888386303
84165399.9999986	257.311647584254	19214.4016717361	2.89322565706215E-05	-1.22288793114164
84279599.9999986	286.915207262853	19821.1260995473	0.00126914895463601	2.78341537716879
84393799.9999986	335.933008703428	20626.6297872461	0.0465646990279495	21.5206412614415
84507999.9999986	480.755683888932	21957.2809487189	0.401177243836946	57.255889894043
84622199.9999986	377.922513067729	18437.1493071296	0.067959041045783	28.6410150414494
84736399.9999986	248.045658508229	18915.6864709823	0.023564154155467	17.375486918279
84850599.9999986	237.389297603223	18807.6295592118	0.000657110907026325	2.47332775666847
84964799.9999985	247.68319259326	19029.2889355324	0.00301050353329197	-6.41849372706734
85078999.9999985	270.601357152828	19539.0908546382	0.0040804005060809	-6.69726641873027
85193199.9999985	316.829073076801	20338.1428227609	0.00390900428474831	5.50141570472074
85307399.9999985	400.378748706374	21345.268518346	0.143058090374327	35.2332593077659
85421599.9999985	663.883489201896	22701.9608922231	0.937284530018508	80.7106689966132
85535799.9999985	527.948846533757	18247.0882595282	0.131308968046666	40.4032178492691
85649999.9999985	244.027155125329	18762.5650775095	0.0534714277750904	25.993680354183
85764199.9999985	237.173196648676	18809.2709260845	0.0117404696477495	12.7866904350331
85878399.9999985	244.863194195017	18915.1419850309	7.86962795072968E-06	-0.389226965702386
85992599.9999985	294.316254156283	19961.7703138	0.00345121559158526	6.33225971894747
86106799.9999985	352.620709349081	20838.949541823	0.0763981268921755	26.6933747315054
86220999.9999985	525.519649163227	22178.1850860342	0.548483586194412	65.4131791039807
86335199.9999985	420.813177502809	18344.2070267044	0.083116040087112	32.0526882952201
86449399.9999985	243.517324558508	18845.6239945159	0.0299656374240706	19.2167164988553
86563599.9999985	237.657867323852	18814.9685406938	0.0020103941845347	4.48576574499823
86677799.9999985	250.588888603242	19119.3668578162	0.000841307218071162	-3.67189665239708
86791999.9999985	274.28481706114	19605.3881229483	0.000463976424051525	-2.31252774423509
86906199.9999985	326.378124052523	20485.8499311854	0.0160162393159523	12.8049495002125
87020399.9999985	431.098734666835	21603.2861305994	0.23609102765259	45.1101853807386
87134599.9999985	334.801029080435	18700.8237719351	0.0488482368063875	24.4421081217184
87248799.9999984	250.903124174353	18992.2638613969	0.0158820856278299	13.2933154413382
87362999.9999984	236.970292769581	18808.7195574075	3.54646096909229E-06	-0.415818989630234
87477199.9999984	245.394829056887	19000.6027547668	0.00785067606098678	-10.0564439338256
87591399.9999984	262.733863946559	19389.7162307112	0.0141752316165438	-14.0166363973158
87705599.9999984	303.472526921615	20112.0813607565	0.000956364401902678	-3.88753034608016
87819799.9999984	371.055443600894	21064.8891121359	0.0531519276125976	21.854576621569
87933999.9999984	574.313060432267	22373.1668061669	0.562516117394798	64.4408279376654
88048199.9999984	418.206469567237	18308.1969076226	0.0772836128165826	30.8379060447651
88162399.9999984	239.343040061657	18766.1720336849	0.0244292612406255	17.1317526287383
88276599.9999984	235.200322208539	18766.143972358	0.00105824030208828	3.6977447135893
88390799.9999984	254.831041618499	19141.4448102334	0.00118343540691675	-3.82852042781551
88504999.9999984	283.545538623945	19696.0977061667	4.09271932715437E-06	-0.875955325795876
88619199.9999984	332.443609815244	20501.0945489269	0.0269967661319929	16.2178302924033
88733399.9999984	466.797183856021	21777.4107357051	0.321870462470427	50.9733127143401
88847599.9999984	355.896703361171	18469.0416052824	0.0571650458017538	25.9896813574906
88961799.9999984	248.664071408748	18861.0916218943	0.0184878200108643	14.8640952611084
89075999.9999984	234.74909855762	18736.6221058671	0.000118981691363268	0.794302642344344
89190199.9999984	248.134302272854	18956.199502082	0.00537018796180436	-8.51725182625512
89304399.9999984	268.354351043617	19415.7232937339	0.00791918072328138	-10.2374942111409
89418599.9999983	312.272381963798	20193.3071909751	0.000760224755939652	2.51613313356403
89532799.9999983	395.167506046614	21224.4480161106	0.109779911942747	31.5736759533871
89646999.9999983	642.09496675902	22552.6467604086	0.821864179338363	75.8904052256747
89761199.9999983	498.273921794554	18236.7401974021	0.115767950246124	37.5148547755412
89875399.9999983	242.714572739518	18742.4534312648	0.0454744923221487	24.1660506623454
89989599.9999983	235.668656919463	18756.8058593886	0.00814054335756434	9.86632926735443
90103799.9999983	258.720576055925	19198.3319976447	0.000984546265264375	2.86466729003271
90217999.9999983	293.208460601576	19841.083201117	0.00661214890261576	8.40225169255657
90332199.9999983	346.23994754282	20697.6848304416	0.0806075842809159	27.6413513264134
90446399.9999983	508.759128475119	22020.8454826034	0.52972342971066	64.8665738969196
90560599.9999983	413.035829870442	18301.1226404759	0.0841655134474694	31.4584294430057
90674799.9999983	247.112283274964	18827.0310410465	0.0325599173082141	20.4663181434022
90788999.9999983	236.81869324186	18773.4401628446	0.00260632279107181	5.27986755084037
90903199.9999983	249.661756893617	19045.604702238	0.000727295751478754	-3.73605436004993
91017399.9999983	274.459041715446	19559.7849913819	0.000617303560239176	-2.62768538379835
91131599.9999983	323.483910063383	20417.5659519435	0.0135040725929771	9.00680778827882
91245799.9999983	415.055533652057	21461.1539038485	0.206831840210427	42.4632607962517
91359999.9999983	708.433959534055	22853.6184148793	1.16229285449032	88.5443500431301
91474199.9999983	597.273809186659	18295.5471362523	0.167126561526477	45.9036103260996
91588399.9999983	245.988229783692	18783.8290407562	0.0756362492212515	31.0095736112151
91702599.9999982	239.730902237014	18843.8797932455	0.0233459987734291	16.8913350722659
91816799.9999982	255.886335735058	19193.1895759709	0.00753139783519726	9.34377249701596
91930999.9999982	294.57944166966	19912.7334736158	0.0188694140062312	14.3709585543759
92045199.9999982	367.444696311216	20971.088522955	0.144376529353672	36.5187122409298
92159399.9999982	552.358407496989	22279.7962445395	0.750793952518888	75.6081396578241
92273599.9999982	484.81731923227	18272.526050032	0.112934754913318	37.6823159770368
92387799.9999982	244.004247031098	18825.71227819	0.0466535113828627	24.091554142688
92501999.9999982	237.317800281896	18836.2032274646	0.00733592094720266	9.1272663010661
92616199.9999982	253.514878590961	19168.6647780144	0.000148035784074482	1.28497353317309
92730399.9999982	279.094076589228	19695.3117824539	0.00105152973034959	3.66746396477674
92844599.9999982	327.169389567278	20521.9230389017	0.0327545162018599	18.190327692587
92958799.9999982	448.840628841721	21785.2001007338	0.317151940437061	51.7274441975868
93072999.9999982	357.69104574179	18605.7216090035	0.0591410250046728	26.9886330911341
93187199.9999982	249.246584575211	19008.2279851094	0.019501951100281	15.4488146406304
93301399.9999982	236.44704726938	18840.334232638	0.000164705035442504	0.816486253769151
93415599.9999982	246.386339349247	19033.5482657868	0.00574584386644052	-8.70370958007527
93529799.9999982	265.198656644591	19454.5317975552	0.00950167376658951	-11.1003825099016
93643999.9999982	307.171280186059	20202.2595690214	1.80606375073411E-05	-0.0538150848762036
93758199.9999982	384.234924744649	21217.4136596817	0.0837910682868031	27.4092987646883
93872399.9999981	607.919562741585	22519.7963451232	0.701673395402174	71.339801839213
93986599.9999981	459.68884130309	18287.0018847803	0.0952687743640948	34.3173934683693
94100799.9999981	240.480759929166	18781.5575640976	0.0333069253084608	20.66330038155
94214999.9999981	235.627947619269	18812.4899708956	0.00324269486782359	6.41583231617614
94329199.9999981	257.63719876855	19233.9299486107	2.82383387076402E-05	-0.619447470870295
94443399.9999981	288.892032343344	19840.7207269899	0.0015202605543926	3.80719344171736
94557599.9999981	340.387512737939	20709.8415301282	0.050456190413973	22.16987385381
94671799.9999981	490.888061048389	22019.127573711	0.425199863162862	58.6269951666842
94785999.9999981	383.176029977204	18421.2923317609	0.0681360045351772	28.7121592787838
94900199.9999981	247.074537678809	18914.2920386593	0.022786217703638	16.45677336408
95014399.9999981	235.828051535534	18799.0641965128	0.000589873350012627	2.48766071358252
95128599.9999981	246.473415948509	19048.7456668097	0.00341663683606566	-6.98558537702193
95242799.9999981	271.327163991075	19570.1332562872	0.0041586171011317	-6.82930860864868
95356999.9999981	318.203290388603	20376.818608445	0.00441777463741819	6.29516234370336
95471199.9999981	410.186655946861	21447.0380578579	0.154866073729514	37.1023706811526
95585399.9999981	683.438882615131	22796.9105697079	0.997967995696381	82.5752350155332
95699599.9999981	547.733843943845	18264.7165826581	0.139880206521659	41.7296147719186
95813799.9999981	243.634854788899	18771.0151830552	0.0576483011190409	27.2951406901513
95927999.9999981	237.02827463125	18827.2821801951	0.0137113907215318	13.1127594650746
96042199.9999981	252.186023253835	19090.301621105	0.000894368020093636	2.74010093232859
96156399.999998	296.847475090431	19993.7120664324	0.00843309985121225	9.47954094694615
96270599.999998	357.635299987604	20893.4985195947	0.102108204104606	31.0990312534304
96384799.999998	540.211986082874	22247.2588482325	0.631443922282764	69.780028266171
96498999.999998	440.529680815514	18290.4861621793	0.0941190034678825	34.2901502077584
96613199.999998	244.428584040269	18845.2862302261	0.0359565827154179	21.3964921259
96727399.999998	236.487184984427	18815.9096001926	0.00346340799365507	6.67560847470822
96841599.999998	251.109016108644	19124.303285189	0.000299345279457331	-2.60715077345141
96955799.999998	279.323262228581	19669.3049825037	1.89821183278025E-05	-0.565987447695064
97069999.999998	280.387200082638	19631.443911658	4.29271830808176E-06	-0.544671973279024
97184199.999998	430.308334318407	21706.4577964736	0.141832000233879	34.5634945135173
97298399.999998	305.605701852308	18859.0090767421	0.0270473596914856	17.5900728386606
97412599.999998	246.984035627603	18972.064430288	0.00455013520144686	6.16362184344127
97526799.999998	242.365502816476	18942.2266258415	0.00146185801795208	-5.06079360216457
97640999.999998	246.166371045004	19017.6921747555	0.0163892744109792	-14.5764905425293
97755199.999998	263.474935649566	19414.495955832	0.0233044498934195	-17.1064812957454
97869399.999998	307.028674254814	20173.3727665199	0.00306491237862266	-6.04111015555835
97983599.999998	376.903137072232	21141.7289029061	0.0489882335337756	19.2357825359847
98097799.999998	583.606784268426	22418.0725932838	0.564710521987547	64.1021103021763
98211999.999998	417.82265258302	18305.5654048366	0.0752559261210731	30.4007181202522
98326199.9999979	240.539668307051	18756.5621483806	0.0232671316911298	17.1254421368846
98440399.9999979	236.376014666868	18781.4053780707	0.000723758885726431	2.50630011970024
98554599.9999979	256.569338059592	19172.3514660482	0.00141516113003436	-4.30598499070162
98668799.9999979	285.46440375616	19743.5200929539	6.01004427762749E-06	0.0698504287506184
98782999.9999979	336.180912343766	20577.620606654	0.0320859251179239	17.4856566412599
98897199.9999979	478.27213561429	21852.2830256159	0.35655197984695	53.3555156582803
99011399.9999979	366.160035011861	18436.5718419596	0.0606167268057001	27.419518492525
99125599.9999979	246.760395047864	18849.1269700019	0.019288492801714	15.5658611173415
99239799.9999979	236.393845558038	18737.6490231682	0.000174682932429463	0.802210625833781
99353999.9999979	249.296135870039	18987.0003366404	0.00486236998531	-8.04275906171442
99468199.9999979	269.717991843626	19457.0210897684	0.00623892574413509	-10.2024721731979
99582399.9999979	314.374924464581	20236.1300508378	0.00194163362148369	4.02405663237532
99696599.9999979	400.238964348669	21296.3955594143	0.127447850496419	33.5638693623699
99810799.9999979	657.583486158636	22611.444574715	0.895289420082362	78.8432433798214
99924999.9999979	517.53092710482	18244.3922710265	0.124063157162098	39.3931489318832
100039199.999998	242.970156010852	18739.8330853279	0.0488297086338861	24.4020576564135
100153399.999998	237.157162002564	18773.6676742878	0.00988924498583168	11.119172643565
100267599.999998	257.582247757479	19204.7027296966	0.00145948988114365	4.35069855038188
100381799.999998	294.687610385333	19909.0330384328	0.0092561135158342	9.7391710750534
100495999.999998	349.56364649644	20753.8575899663	0.0939494964205791	29.9681564993735
100610199.999998	521.920000795571	22114.0720940701	0.582964538519523	67.6727854303699
100724399.999998	430.680418012966	18285.1189278174	0.0904200337555271	33.1890549825546
100838599.999998	246.019450219651	18828.6077376657	0.0341879518595259	20.3831373841806
100952799.999998	235.934457230951	18785.5764494509	0.00309310084114778	6.84969393295992
101066999.999998	249.860525531662	19073.4627425469	0.000507295486695091	-2.70094419634844
101181199.999998	275.957404521155	19615.8636641641	0.000222007920853854	-1.4057320701717
101295399.999998	323.032575031623	20425.3338192404	0.0160286507002217	11.5307909008592
101409599.999998	428.567724198324	21597.599169552	0.230917099649619	44.8173963199853
101523799.999998	333.132772648832	18731.3032749628	0.0483746308537146	24.2071803479865
101637999.999998	251.687328561446	19007.5221927102	0.0161430759328577	13.7086424005589
101752199.999998	237.990191588856	18831.497151032	1.27654559843489E-06	-0.29570798720387
101866399.999998	242.129018611352	18986.540888592	0.00788506460343549	-11.0971799292531
101980599.999998	261.504217509123	19345.6084937466	0.015046243562582	-14.1231849764509
102094799.999998	303.157237011976	20105.5194485229	0.00131827918738645	-3.93686376193605
102208999.999998	367.922381847794	21037.8232600122	0.0500531496070284	21.3740152046986
102323199.999998	569.886615854214	22392.7304928622	0.541843124618789	63.5401906087785
102437399.999998	409.937513682114	18325.0795978825	0.073806251726728	30.2973790621732
102551599.999998	242.999017970956	18791.9109728008	0.0235776536328802	17.0841113953907
102665799.999998	235.490811257959	18801.2071786602	0.000740743817267859	3.05428199446179
102779999.999998	254.366279652216	19165.8961082194	0.0014503541721116	-4.32085171771103
102894199.999998	283.251031107124	19703.9070133794	8.07222486547734E-05	-1.12707313155105
103008399.999998	329.128648975853	20504.308756883	0.0223017117314165	14.5250041468938
103122599.999998	460.339979721486	21806.7911421296	0.302437175600126	49.7233024451841
103236799.999998	351.415358795142	18547.9446788143	0.0537168006901401	25.2462620064309
103350999.999998	244.793033874661	18898.3917390965	0.0164524951464705	14.077880285639
103465199.999998	237.234519059027	18777.5240504977	1.21937640768044E-05	-0.313034218007251
103579399.999998	247.401145050025	18984.0431016008	0.00657538774629054	-9.1753204507332
103693599.999998	266.224744098821	19428.3580004066	0.00935175637031634	-11.1161959425131
103807799.999998	313.354663335753	20213.7273595346	0.000265427268580922	1.40412922336076
103921999.999998	392.738614883659	21215.4659959138	0.0999987165283707	29.4299617802079
104036199.999998	630.010202022752	22525.8697352233	0.779898363909659	74.3550750634548
104150399.999998	483.15312442431	18257.521892597	0.107528215509194	36.4585558296037
104264599.999998	239.637087548298	18738.9017614812	0.0407685200142986	22.1134120507795
104378799.999998	236.632181988111	18800.0632733904	0.00618113023497136	8.50022777081933
104492999.999998	258.655707114493	19227.2905035744	0.000379275314647821	1.74120719923883
104607199.999998	290.510122783128	19842.2090995049	0.00497054521733085	7.06382024391851
104721399.999998	347.142943263839	20746.3864410544	0.0726076399656407	26.5910755837788
104835599.999998	508.287012558162	22081.6927630258	0.513444167066057	64.0658463691569
104949799.999998	415.230186908234	18361.0566456906	0.0847533172380205	32.3418604083305
105063999.999998	246.02046221181	18894.3063620027	0.0321446257180815	20.3442120854565
105178199.999998	236.198175940595	18810.1489276147	0.00284125148725173	5.20779783341927
105292399.999998	249.891267701308	19084.5415686259	0.000780800211458887	-3.38008747772338
105406599.999998	274.320425447726	19597.3127344711	0.000760081280489191	-3.57890116461062
105520799.999998	320.811431651329	20405.7361251159	0.0122911212727103	10.6376504542212
105634999.999998	418.893541377122	21507.2290873466	0.201773094900646	41.82526560634
105749199.999998	703.36850714613	22843.9498715762	1.14593503055579	87.2979537516153
105863399.999998	595.433619141953	18283.085902844	0.165334656745191	45.5081041182056
105977599.999998	244.989929336396	18769.9696638155	0.0742538977353907	30.8698006523097
106091799.999998	238.875313715217	18836.3392390293	0.0230650640882185	17.1753970933037
106205999.999998	257.551617338522	19213.4512752768	0.00701053479165086	9.16081261792935
106320199.999998	294.065982925246	19911.4108268251	0.0178195023489637	11.5354092703449
106434399.999998	361.245895016481	20930.2022657014	0.136585801633471	35.8588786963994
106548599.999998	553.224368551822	22280.0135944363	0.731912764256124	74.6898185252588
106662799.999998	475.160695056135	18251.7444688878	0.111104510299462	37.1433214578902
106776999.999998	245.687726608641	18828.7758980577	0.045152212837682	23.5807039247932
106891199.999998	236.926566105015	18808.5134905085	0.00673894110345744	9.19726851780161
107005399.999998	252.638539983425	19128.7269951869	8.0628050412102E-05	0.774257192273018
107119599.999998	281.142455870402	19691.5961955525	0.000748816063821568	2.95079194328396
107233799.999998	325.769168375882	20476.3443190698	0.0316009217027229	18.1627869654984
107347999.999998	444.317335135959	21689.6336709082	0.306015989419872	50.983017976874
107462199.999998	354.548719900749	18570.5533156563	0.0574553227445238	26.6018675156806
107576399.999998	248.800942160832	18947.4157945201	0.0195022363828314	15.2377815414896
107690599.999998	237.545697338377	18818.3648776382	0.000119795864489408	0.650047949471364
107804799.999998	246.757930871678	19009.1145546022	0.00597561644269333	-9.81755825056605
107918999.999998	262.847241903204	19422.0309420835	0.0102428072054128	-11.4340566914067
108033199.999998	308.941100188264	20198.0267245083	2.35213207135219E-06	-0.150030941990837
108147399.999998	381.011859693395	21165.2018376443	0.0800530593390265	26.1011798354266
108261599.999998	604.970602104491	22492.9426451034	0.68326279692941	70.3849331301515
108375799.999997	454.160052260647	18269.8470402171	0.0929235304117118	33.7186133843046
108489999.999997	241.023257849566	18755.8967132208	0.0324312130676034	20.4313884134058
108604199.999997	236.329745578195	18784.660321889	0.00282663890029401	6.04531465695129
108718399.999997	257.712114076443	19192.8471950313	3.00407322782056E-05	-1.17530763501928
108832599.999997	284.512563765159	19760.3887140615	0.00109122285472103	3.27942670186468
108946799.999997	339.895759806984	20630.8892630693	0.0471176416633851	21.4478122311712
109060999.999997	485.598942490707	21897.9691023231	0.413538941114887	57.8456688930567
109175199.999997	382.373411016854	18402.8015271278	0.0665983681060874	28.4162577535874
109289399.999997	245.228311804887	18842.3787445093	0.0220964101703519	16.8625399208112
109403599.999997	236.282452939285	18754.1334076124	0.000422798350985132	1.7355262047763
109517799.999997	249.474273912692	19018.4326303839	0.00376539972293282	-7.12111190078209
109631999.999997	269.713246052075	19499.2512322128	0.00452641181216764	-8.4904584005574
109746199.999997	318.141482176467	20309.3420103499	0.00367820576761185	5.98011929698286
109860399.999997	407.801378214687	21387.0376348868	0.147549467818535	35.9462655175786
109974599.999997	677.188554656374	22703.7350490238	0.975764510137479	81.7696959028777
110088799.999997	540.127544635857	18275.4511046568	0.134149140722579	40.9657180523431
110202999.999997	241.430792938566	18745.0364742782	0.0542131762503806	24.855937289942
110317199.999997	236.425923991096	18802.2921334294	0.01234544187379	12.2620687138607
110431399.999997	246.755633334736	18935.213967771	3.80942479323381E-06	-0.0842694245136754
110545599.999997	295.243083295826	19985.0091438804	0.00413253276176469	6.2636225865316
110659799.999997	356.707509920734	20906.7648697102	0.0827164663276357	28.0245180075363
110773999.999997	534.124384761366	22248.1444500377	0.57663829063712	67.2183537482162
110888199.999997	427.528956535196	18314.3056949845	0.0865428791348795	32.8966484391777
111002399.999997	244.761515108426	18828.9443277048	0.0309043806309644	19.4814738731013
111116599.999997	235.75072388623	18764.4910344953	0.002301668087206	5.85363765789217
111230799.999997	250.596123895623	19097.8209046839	0.000911320777647226	-3.70089415823743
111344999.999997	279.028194522867	19641.5244701151	0.000284244812782407	-1.93079472221249
111459199.999997	319.872665284712	20387.6879186383	0.0145475264704692	11.6638726000176
111573399.999997	437.71321795988	21674.8236752817	0.237520170846831	44.9891344437545
111687599.999997	330.104870270994	18668.258392745	0.0464840032692478	25.2271178161667
111801799.999997	249.775485129597	18989.4019216235	0.014034867878412	12.7351820693083
111915999.999997	237.897300636497	18817.2282023818	5.53969537908056E-05	-1.11663949682821
112030199.999997	244.070464804136	18992.4648497938	0.00930726117729772	-11.1137127664807
112144399.999997	264.474443241269	19418.9510756535	0.0159333070714025	-14.1076509354769
112258599.999997	307.13442920241	20175.2667997572	0.00103331102257163	-3.83524285249066
112372799.999997	374.353876427312	21135.9316284744	0.0580098632683622	22.8719789064803
112486999.999997	586.098921734601	22486.971886377	0.58909743446585	65.6831779125347
112601199.999997	420.987954998667	18290.9390615818	0.0790448536584834	30.7684323702309
112715399.999997	241.713845550064	18804.4109515447	0.0256366139633242	17.4722936914829
112829599.999997	236.191951539441	18808.6144016145	0.00112112379024161	3.76350902170732
112943799.999997	254.835208971902	19181.8504654162	0.000934577496681457	-4.08316062389444
113057999.999997	286.685964383429	19773.1981514502	3.07077800832694E-05	0.454061238028909
113172199.999997	335.164829533281	20605.0849300773	0.0323436757043494	17.3388015191354
113286399.999997	472.709948331933	21878.3891383475	0.350866046600648	53.6878759838806
113400599.999997	364.484539709547	18495.2974725447	0.0592362913806452	26.9063134372424
113514799.999997	244.767930251402	18893.9655375076	0.018975173635801	15.2836625789395
113628999.999997	237.470790606192	18793.6052769229	0.000108657338137881	0.640597453644357
113743199.999997	248.85125425687	19012.8304918278	0.00533585732137703	-8.64326694362527
113857399.999997	267.421648389289	19473.3951734017	0.00696468116066656	-9.41009329980331
113971599.999997	315.691028206873	20286.7238658177	0.00132463579561469	3.38500469103595
114085799.999997	400.278905019001	21323.3964016884	0.124338215427183	32.0801079763322
114200000	645.34326754473	22582.3737245495	0.866910731863931	77.9027185910005
