"Time [ms]"	"BranchCurrent(Vi_t) [A]"
38.2570000000002	0.0626350267398283
38.3712000000002	0.0497045964621542
38.4854000000002	0.0603701663140595
38.5996000000002	0.108658130733533
38.7138000000002	0.210325731826427
38.8280000000002	0.0923867162425101
38.9422000000002	0.0719097666794351
39.0564000000002	0.0473730056638597
39.1706000000002	0.0291364530730646
39.2848000000003	0.0277622051426896
39.3990000000003	0.0561578618384274
39.5132000000003	0.132865941653634
39.6274000000003	0.270336006913559
39.7416000000003	0.110869214281827
39.8558000000003	0.0858159394535656
39.9700000000003	0.0620644517704065
40.0842000000003	0.0496755143872687
40.1984000000003	0.0618338572274272
40.3126000000003	0.113277976647123
40.4268000000003	0.219397593937752
40.5410000000003	0.0941929516826234
40.6552000000003	0.0719579722246862
40.7694000000003	0.0466042545632044
40.8836000000003	0.0276172050012944
40.9978000000003	0.0282967870048884
41.1120000000003	0.0597155235841912
41.2262000000003	0.140464952179231
41.3404000000003	0.0692587953518694
41.4546000000003	0.0520440146518479
41.5688000000003	0.0274509381694266
41.6830000000003	0.00563523073290461
41.7972000000003	0.000990980456463332
41.9114000000003	0.0208865571209708
42.0256000000003	0.0779390466995311
42.1398000000003	0.190736774107857
42.2540000000003	0.0783254821712813
42.3682000000003	0.0550470088292503
42.4824000000003	0.0301543010453898
42.5966000000003	0.0128243635329277
42.7108000000003	0.0194927145705496
42.8250000000003	0.0547798814959584
42.9392000000003	0.14061308612197
43.0534000000003	0.0662289754070474
43.1676000000003	0.0476500004932258
43.2818000000003	0.0227377951226463
43.3960000000003	0.000809442919173563
43.5102000000003	-0.00219729611202676
43.6244000000003	0.0212890251071809
43.7386000000003	0.0838142076566278
43.8528000000003	0.203250571366875
43.9670000000003	0.082077039893284
44.0812000000003	0.0580642547463184
44.1954000000003	0.0333357813633736
44.3096000000003	0.0167966221821346
44.4238000000003	0.0147917496367931
44.5380000000003	0.0553919971127864
44.6522000000003	0.147300246609553
44.7664000000003	0.0661962730253352
44.8806000000003	0.0463364187934906
44.9948000000003	0.0211400365980414
45.1090000000003	0.00447646791902182
45.2232000000003	0.0031396503659691
45.3374000000003	0.000580057303019583
45.4516000000003	0.0697199791706286
45.5658000000004	0.196436364654572
45.6800000000004	0.0772529662748493
45.7942000000004	0.0522923870668094
45.9084000000004	0.0277764174372095
46.0226000000004	0.0131353553632248
46.1368000000004	0.00513315254554763
46.2510000000004	0.0512535699457644
46.3652000000004	0.148832338033048
46.4794000000004	0.0638919190088042
46.5936000000004	0.0430317862020029
46.7078000000004	0.0176372064674294
46.8220000000004	0.00236488616221223
46.9362000000004	0.00382212268989892
47.0504000000004	0.0287241119120968
47.1646000000004	0.102487557614503
47.2788000000004	0.236737355841438
47.3930000000004	0.0938209208987745
47.5072000000004	0.0677009769331548
47.6214000000004	0.0430422299252799
47.7356000000004	0.029395918736318
47.8498000000004	0.0397282255924366
47.9640000000004	0.0893604685761381
48.0782000000004	0.193297922371596
48.1924000000004	0.0808620942821877
48.3066000000004	0.0579564688150292
48.4208000000004	0.0317557609285575
48.5350000000004	0.0120251171294984
48.6492000000004	0.0154241836035296
48.7634000000004	0.0452308266664437
48.8776000000004	0.124535804238098
48.9918000000004	0.0610022209488184
49.1060000000004	0.04295613286545
49.2202000000004	0.0175905435813638
49.3344000000004	-0.00082247634836663
49.4486000000004	-0.00705605781519408
49.5628000000004	0.012775811339739
49.6770000000004	0.0697308188172995
49.7912000000004	0.182530800128854
49.9054000000004	0.0743854101096099
50.0196000000004	0.050470890162359
50.1338000000004	0.0243795922365196
50.2480000000004	0.000723083305115923
50.3622000000004	0.0080200747426834
50.4764000000004	0.0433567094609746
50.5906000000004	0.129590556621101
