"Time [ms]"	"BEMF [V]"
111.344999999997	501.503137866891
111.459199999997	497.649032806431
111.573399999997	500.662856048004
111.687599999997	497.507420321489
111.801799999997	497.979893994603
111.915999999997	498.694933221234
112.030199999997	501.903476875801
112.144399999997	502.054603478856
112.258599999997	501.595106530666
112.372799999997	497.265286559007
112.486999999997	526.28111505123
112.601199999997	497.19920414283
112.715399999997	497.780800799411
112.829599999997	498.431028584201
112.943799999997	501.559784030267
113.057999999997	501.383929109897
113.172199999997	497.500649989299
113.286399999997	508.010185374285
113.400599999997	497.376420249028
113.514799999997	497.887276365801
113.628999999997	498.568431423193
113.743199999997	501.784218762782
113.857399999997	501.844406561157
113.971599999997	501.226885740756
114.085799999997	496.839613161173
114.2	532.669229068155
