"Time [ms]"	"BranchCurrent(Vi_t) [A]"
26.3801999999999	1.70381827121664
26.4943999999999	1.8300034323908
26.6085999999999	1.98512455381092
26.7227999999998	2.17622580559802
26.8369999999998	2.4221495712146
26.9511999999998	0.574514052817225
27.0653999999998	1.03328006547846
27.1795999999998	1.46801361199763
27.2937999999998	1.56340213424527
27.4079999999998	1.66428995405146
27.5221999999998	1.78338523198788
27.6363999999998	1.92851067437972
27.7505999999998	2.10609064025895
27.8647999999998	2.33304175140464
27.9789999999998	0.579801499673005
28.0931999999998	1.04533701054459
28.2073999999998	1.43062350224525
28.3215999999998	1.53094351866816
28.4357999999998	1.62559858467955
28.5499999999998	1.74187348772779
28.6641999999998	1.87566830855725
28.7783999999998	2.04431044101028
28.8925999999998	2.25149669124585
29.0067999999998	2.5267095195952
29.1209999999998	0.573103527158402
29.2351999999998	1.02738661983317
29.3493999999998	1.39973179727864
29.4635999999998	1.60908608925618
29.5777999999998	1.71639113437112
29.6919999999998	1.84338925257892
29.8061999999998	1.9992298342049
29.9203999999998	2.19129980016553
30.0345999999998	2.43871833754598
30.1487999999998	0.576301846221456
30.2629999999998	1.03649242713013
30.3771999999998	1.47647093661704
30.4913999999998	1.57319629955244
30.6055999999998	1.67374686327463
30.7197999999998	1.7943162307213
30.8339999999998	1.93894594757857
30.9481999999998	2.11817417870899
31.0623999999998	2.34399131979815
31.1765999999998	0.582897070034215
31.2907999999998	1.04741767469014
31.4049999999998	1.43930652893062
31.5191999999998	1.53748700460747
31.6333999999998	1.63497615550773
31.7475999999998	1.74886304613865
31.8617999999998	1.88402238496728
31.9759999999998	2.05120831709285
32.0901999999998	2.25909804735355
32.2043999999998	2.53310567981909
32.3185999999998	0.574274600544274
32.4327999999998	1.02988964038948
32.5469999999998	1.40314453200282
32.6611999999998	1.6133615130733
32.7753999999998	1.72009539441026
32.8895999999998	1.84721313115132
33.0037999999998	2.00273539302286
33.1179999999998	2.19409920890112
33.2321999999998	2.44058521823779
33.3463999999998	0.576311696819637
33.4605999999998	1.03863492427288
33.5747999999998	1.47684070319116
33.6889999999998	1.57571348831339
33.8031999999998	1.67419076614213
33.9173999999998	1.79669721395768
34.0315999999998	1.93944396070973
34.1457999999998	2.11924134196364
34.26	2.34278807511284
